id,Название,Цена со скидкой,Цена без скидки,Бренд,Ссылка
 218711,"Кофе Jardin Guatemala Atitlan растворимый, 190г",,849,POETTI,https://online.metro-cc.ru/products/190g-kofe-jardin-guatemala-atitlan-rastvorimyy-stb
 224734,"Кофе Monarch Milligrano растворимый с добавлением молотого, 120г",,559,MONARCH,https://online.metro-cc.ru/products/120g-kofe-monarch-miligrano-rastv-c-dob-molotogo
 224738,"Кофе Жокей триумф растворимый (2г x 100шт), 200г",,709,MONARCH,https://online.metro-cc.ru/products/100shth2g-kofe-zhokey-triumf-rastvorimyy
 122025,"Кофе в капсулах Carte Noire Colombia Origin для кофемашин Nespresso 10шт, 52г",,689,JACOBS,https://online.metro-cc.ru/products/10shth52g-kofe-carte-noire-colombia-origin-v-kapsulah
 229159,"Кофе в капсулах Carte Noire Riche Espresso для кофемашин Nespresso 10шт, 52г",,689,TCHIBO,https://online.metro-cc.ru/products/10shth52g-kofe-carte-noire-riche-espresso-v-kapsulah
 226341,"Кофе Bushido Specialty в зернах, 227г",,709,LEBO,https://online.metro-cc.ru/products/bushido-specialty-227g-75962
 132215,"Кофе в капсулах Carte Noire Lungo Profond для кофемашин Nespresso 10шт, 52г",,689,JACOBS,https://online.metro-cc.ru/products/10shth52g-kofe-carte-noire-lungo-profond-v-kapsulah
 530964,"Кофе в капсулах Carraro Ristretto для кофемашин Nespresso 10шт, 55г",369,399,RIOBA,https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-ristretto
 44435,"Кофе Jardin Columbia Supremo молотый, 250г",,479,DALLMAYR,https://online.metro-cc.ru/products/250g-jardin-kolumbiya-supremo-mol
 218710,"Кофе Lebo Classic Original жареный в зернах, 100г",119,154,POETTI,https://online.metro-cc.ru/products/100g-kofe-lebo-original-zharenyy-v-zernah
 228236,"Кофе Жокей Gold растворимый, 95г",,279,JARDIN,https://online.metro-cc.ru/products/95g-kofe-zhokey-gold-rastvorimyy-stb
 376496,"Кофе Jacobs Day&Night сублимированный без кофеина, 95г",,519,KIMBO,https://online.metro-cc.ru/products/kofe-jacobs-dayampnight-sublimirovannyy-bez-kofeina-95g
 228237,"Кофе Tchibo Gold selection растворимый, 150г",,529,JARDIN,https://online.metro-cc.ru/products/150g-kofe-tchibo-gold-selection-rastvorimyy
 230300,"Кофе Tchibo Gold selection растворимый, 95г",,399,MONARCH,https://online.metro-cc.ru/products/95g-kofe-tchibo-gold-selection-rastvorimyy-stb
 228440,"Кофе Carte Noire Original растворимый сублимированный, 75г",,690,VERLE,https://online.metro-cc.ru/products/art_426443
 228243,"Кофе Jardin Gold растворимый, 240г",,859,ЖОКЕЙ,https://online.metro-cc.ru/products/240g-kofe-jardin-gold-rastvorimyy
 218854,"Кофе Jardin Kenya Kilimanjaro растворимый, 75г",,229,JACOBS,https://online.metro-cc.ru/products/75g-kofe-jardin-keniya-kilimandzharo-rastvorimyy
 228238,"Кофе Жокей По-восточному молотый, 450г",,679,JARDIN,https://online.metro-cc.ru/products/450g-zhokej-po-vostochnomu-mol
 120797,"Кофе Жокей Классический молотый, 450г",,679,JACOBS,https://online.metro-cc.ru/products/450g-zhokej-klassicheskij-mol
 228231,"Кофе Jacobs Hazelnut с ароматом лесного ореха растворимый, 95г",,509,PIAZZA DEL CAFFE,https://online.metro-cc.ru/products/95g-jacobs-s-aromatom-oreha
